ONTOTERM,right atrium auricular region,esophagus squamous epithelium,skin of leg,uterus,frontal cortex,esophagus muscularis mucosa,subcutaneous adipose tissue,right lobe of liver,transverse colon,upper lobe of left lung,spleen,amygdala,sigmoid colon,skin of abdomen,cortex of kidney,substantia nigra,anterior cingulate cortex,left ventricle myocardium,caudate nucleus,gastrocnemius medialis,tibial artery,dorsolateral prefrontal cortex,fibroblast,prostate gland,nucleus accumbens,gastroesophageal sphincter,venous blood,breast epithelium,C1 segment of cervical spinal cord,putamen,K562,omental fat pad,tibial nerve,adrenal gland,thyroid gland,Peyer's patch,stomach,ascending aorta,lymphoblast,pituitary gland,left ovary,vagina,testis,cerebellum,anterior lingual gland,coronary artery,Ammon's horn,body of pancreas,hypothalamus,urinary bladder,endocervix,fallopian tube,ectocervix
ENSG00000165752,0.4846089863,0.6345001676,0.8630572842,0.9420228145,1.5511215605,0.8819903864,1.0239269303,0.2998578945,0.8060481952,0.9962149261,1.1841802371,1.2420834126,0.9268236215,0.7899273851,0.7888390661,1.0379435026,1.4522060519,0.3409114039,1.2801076884,0.6294002807,0.7653797976,1.5217829253,1.1126497863,0.8494097116,1.3459682398,0.8590989561,0.4317035441,0.9472403201,1.0364593251,1.2384031093,1.0621314439,0.8687915148,1.0642579827,1.0370786696,0.8703253614,0.7627763024,0.6083457429,0.8481649351,0.9416648686,1.1536200874,0.8170364536,0.8214689312,1.7886957861,1.125132514,0.7071402555,0.8371843128,1.2235704582,0.4359412411,1.1832013314,0.959081559,0.9438795376,1.0193537997,0.9112780099
ENSG00000109339,0.6201937614,0.4100508621,0.0799781711,1.5646439356,1.8996234133,0.6382141899,0.8859946054,-0.1473136818,0.6073693156,0.8760288555,0.7389462338,1.5021595998,0.8536520424,0.0947471886,1.0344137692,1.6305627743,1.770941693,-0.0043367694,1.5737400776,-0.372385432,0.4763306892,1.9111011475,-0.113602352,1.5420396974,1.6120048181,0.9107434012,-1.1810755201,0.8997552808,1.4848565427,1.4404491125,-1.4876168272,1.2291455086,0.9348713911,1.1328372641,1.3104591529,0.6758843246,0.6384907466,0.9734085387,-1.2580174341,1.6307897725,1.2112496009,1.5109777807,1.5672687045,1.5756976899,0.1144762361,0.9566052109,1.5177785545,0.3590959458,1.639491222,1.3793997413,1.4531545478,1.3459773853,1.4364499337
ENSG00000162526,-0.1735646714,0.0083204012,0.4610510174,0.6991556748,-0.1701300691,0.338581815,0.3872007781,-0.0609052102,0.2661349585,0.4059557481,0.4330039802,-0.4823641306,0.3117148404,0.3365689784,-0.1320070518,-0.3506021603,-0.4333655675,-0.2509066913,-0.2378108923,0.0154567972,0.3255514393,-0.3143837128,-0.1150927477,0.4329410415,-0.3197214824,0.3355341846,-0.2910195804,0.3642923749,-0.2013502801,-0.4025372524,0.6633376554,0.1085474916,0.5441011223,0.2954085566,0.6463056622,0.4378468222,0.1571968142,0.3432490858,0.0079280605,0.34366513,0.6521028076,0.3653970175,1.5672192629,0.7038246518,0.3559526426,0.2576538699,-0.4758200252,0.0089785387,-0.2909526581,0.5051517429,0.6276400008,0.741412782,0.4403918415
ENSG00000147613,-2.9649723281,-2.9711698075,-2.8385726561,-2.9724457817,-2.8695683638,-2.8964693676,-2.9361431023,-2.9508233213,-2.9390985017,-2.9442634653,-2.8737048719,-2.7511963777,-2.9403194674,-2.8014147868,-1.6566759222,-2.7536139517,-2.7031337776,-2.9568476156,-2.8538603154,-2.898219765,-2.9758561761,-2.7363485943,-2.9628420551,-2.96341893,-2.9375764996,-2.9239648648,-2.9873673232,-2.9434574763,-2.8659015659,-2.7033571159,-3,-2.9445418862,-2.865221306,-2.9584172027,-2.9555602949,-2.9620035734,-2.9500008056,-2.9543792398,-2.9860620741,-2.9349940159,-2.8292295893,-2.8923275848,-1.1075692668,-2.9441564292,-3,-2.955557378,-2.8583260039,-2.9504626472,-2.7946536987,-2.5374918783,-3,-3,-2.6528680507
ENSG00000198208,0.8148672657,0.3864023275,0.5362462585,0.7996448934,1.5557003656,0.9293731243,0.7760417894,0.3234055546,0.7593577086,0.6156053978,0.6518260249,1.1254271996,0.9367713743,0.3015404552,0.5288639863,1.1816858536,1.3198558611,0.7705230818,1.1630884936,1.0330038879,0.8575758575,1.4104352051,-0.4736995881,0.7412836542,1.1788001488,0.863078049,-0.5938428254,0.8249587398,1.1352548506,1.1263711761,0.5346469052,0.6157544122,0.668868185,0.4765122319,0.8682688284,0.6626134819,0.3171060475,1.0489639838,0.01101404,1.5080893877,0.1287337673,0.3480723837,1.4031632012,1.6939947715,0.5737073427,0.9102611313,1.213197115,0.6215495837,1.2881947259,0.4792063021,0.5157095354,0.7367709043,0.4115782452
ENSG00000180370,0.9838035657,1.1545041974,1.063100385,1.2478997786,0.8556854999,1.1724185509,1.3561627579,0.9447935891,1.12109573,1.2896055768,1.2911061001,0.9212412074,1.1752815163,1.0490861787,0.8215331528,1.032151582,0.8728767324,0.7574172513,0.9225122208,1.0948616019,1.2590156426,0.9271697053,1.469990734,1.1015864541,0.9032226688,1.170863416,0.9371371044,1.2461314984,1.2019741403,0.8468465322,1.6593706659,1.2854883864,1.3511952281,1.0591064854,1.1385177501,1.1851194281,0.9448937763,1.2011162917,1.594553074,0.9681726713,1.1320616083,1.2068296142,1.0185258678,0.9981160567,1.0993642826,1.2205159168,0.9029168912,0.6602868533,1.0327124027,1.2638008626,1.2517429357,1.2225911908,1.2137780341
ENSG00000068078,0.4277923437,2.103532032,2.3367772168,0.3140252278,1.7569151276,-0.0657378895,-0.0085617479,1.2522697266,0.9772758895,0.9769387269,0.6161442419,1.7365242857,0.0373801839,2.3210877782,1.0704760409,1.5972693822,1.725902164,0.1210142067,1.9272779942,-0.5609884017,0.1297747811,1.6439492486,-0.4396948776,1.0494953235,1.9131902878,0.1058689536,-1.2003405268,0.3395009554,1.1688091678,1.7632954,1.4329255731,0.1774412901,0.4236643105,0.1051355561,0.3413178796,0.9848664228,0.5553865136,-0.1092854897,-0.8062404787,1.2211689705,-0.2623089863,1.6981456867,1.3418342698,1.3777342025,1.0253809637,0.1042403107,1.4594701081,1.5705386196,1.5451994521,1.3639702691,0.5172673482,0.6464558984,0.8946009481
ENSG00000130726,1.9008072028,2.2437629934,2.3162834997,2.507692943,2.0289427526,2.3053600575,2.1747459525,1.8660605967,2.2418063606,2.2970769331,2.3621553093,1.7502300104,2.3539322172,2.3156265965,2.0169990832,1.8000907175,1.8549363135,1.8044828824,1.796397604,2.0658614527,2.3297011336,1.9238672074,2.3156385518,2.3614316134,1.8196652451,2.301935508,1.673720972,2.2218255449,1.8784136159,1.7298837413,2.7212449353,2.1705621157,2.316179906,2.1527396901,2.3869664603,2.2448696759,2.1485683425,2.2958515244,2.3752332936,2.2825765376,2.5053652248,2.2845442257,2.6443445515,2.3887342008,2.1584140822,2.2617294348,1.8089684436,2.0407908922,1.8639028459,2.359713932,2.4001197063,2.4536112135,2.3279302085
ENSG00000103319,0.7130751819,0.8737833162,1.6660070829,1.2659770113,0.6236042791,1.0171910086,1.3281396099,0.491822261,1.028450812,1.0379926453,0.9009666587,0.527522752,1.2374332499,1.5768953813,0.3088512043,0.371430876,0.5658711073,0.516655544,0.4568384252,1.0283674193,1.2862389311,0.6174617006,0.91301069,1.3312569906,0.5319787436,1.0678852317,-0.3087946052,1.2241645429,0.2034476086,0.2940030412,1.0965249819,1.0779013158,1.3216069052,0.800107152,0.9010226215,0.895555074,0.8328432355,1.157527734,1.158239356,0.7660732303,0.9607550149,1.2029717712,0.5954395205,1.5269844542,1.1307496681,1.174840222,0.3408017932,0.7127350362,0.5750634748,1.3515142834,1.378627105,1.2682393608,1.2568102894
ENSG00000254087,0.3947783495,0.7270975546,0.4881983313,0.5104195138,0.3930938576,0.5601019843,0.940416096,0.5512064488,0.7301106235,1.419701197,1.7169175818,0.2114952632,0.5959376848,0.4331660133,0.4496719189,0.3101860604,0.363829932,0.1204666909,0.1539981086,-0.1760301798,0.648362261,0.4033807905,0.5169403494,0.692292528,0.043665424,0.5937961679,1.7767948009,0.9133325754,0.6061023226,0.057829007,1.6650992581,0.9565695686,0.614359667,0.7680526721,1.0491542892,1.0785734652,0.6708339678,0.8032956061,2.0591622073,0.6580363782,0.3750902139,0.6940970451,0.296661412,0.9444128637,1.0348913122,0.8210309982,0.2890497215,0.5244311055,0.2033571425,0.9787254407,0.8504323241,0.8733421972,0.6223795206
ENSG00000197442,0.3454260378,0.871581546,0.8265256626,0.9684181303,1.0465408143,0.8221883613,0.9314639576,0.4593931193,0.6959789629,1.0699822767,0.9812881516,0.9477114851,0.5881369229,0.8146199837,0.616131467,0.9347810494,0.9873247049,0.5517394002,1.1282938439,0.3935580257,1.2667687189,1.0521749428,0.8029260189,1.1632365023,1.1436047746,0.8346126931,0.6021100145,0.9364496608,0.7318124465,1.0006736225,0.8279787023,1.0307380138,0.9137058422,1.8150378374,1.0750398372,0.8586504325,0.841466344,1.3510832689,1.4093470491,1.2075385039,1.6362160434,0.9147731767,0.9848874987,1.2849111099,0.7607706692,1.2180722133,0.8212804303,0.8781873253,0.920395541,1.1490415429,0.9538662411,1.0267952329,0.88919745
ENSG00000171219,-0.5800642161,1.3082825176,1.445243991,-0.4384131425,-1.0284170437,-0.6539241178,-0.5039742915,-0.372392442,0.6093645571,0.9167475181,0.2297460925,-0.8869946194,-0.4734930907,1.4574908575,0.4787948951,-1.0386907979,-1.1174196556,-0.9890660882,-0.810179934,-1.2779742687,-0.7351294811,-1.1482291376,-1.1451390773,0.85733253,-0.8900998103,-0.5259593925,-0.5789803711,0.4042557005,-0.5777473053,-1.0580621321,0.655321229,-0.3386761646,-0.4362873208,0.6246739804,0.8710925554,0.7180144562,0.5749172368,-0.6753900199,-0.6588466288,1.0415097741,0.3396699325,0.9329034259,0.6371122852,1.5621336942,1.1187900209,-0.5753614409,-0.8656715991,0.7513690417,-0.7848241078,0.6801605685,0.1354710125,0.6613207757,0.192975282
